Date,ADANIPORTS.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJFINANCE.NS,BAJAJFINSV.NS,BHARTIARTL.NS,BPCL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,DIVISLAB.NS,DRREDDY.NS,EICHERMOT.NS,GAIL.NS,GRASIM.NS,HCLTECH.NS,HDFC.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,IOC.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBIN.NS,SBILIFE.NS,SHREECEM.NS,SUNPHARMA.NS,TATAMOTORS.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,ULTRACEMCO.NS,UPL.NS,WIPRO.NS
2000-01-17,,,0.9521138668060304,,,,,0.4060434401035309,13.129241943359375,60.31325149536133,,,311.7772216796875,0.03980756923556328,1.4277911186218262,,,,5.944657802581787,,,20.079097747802734,153.33348083496094,,,3.0321412086486816,0.03408655524253845,0.0008525472367182374,,,,7.367262840270996,,,,0.09318006783723833,,20.01804542541504,1.0561482906341553,,,1.823715686798096,15.533720016479492,42.77125930786133,,,-0.12888716161251068,,,26.45395088195801
2000-01-18,,,0.9483433961868286,,,,,0.4113378822803497,13.205683708190918,57.94355773925781,,,299.708251953125,0.03999058902263642,1.498282790184021,,,,5.512197017669678,,,19.858652114868164,151.1617431640625,,,3.048681735992432,0.03329741582274437,0.000856720085721463,,,,7.543388366699219,,,,0.0890703797340393,,20.371414184570312,1.0586063861846924,,,1.7596293687820437,15.369495391845705,44.309791564941406,,,-0.12480758130550385,,,26.25233268737793
2000-01-19,,,0.9615406394004822,,,,,0.4071245491504669,13.502456665039062,57.16949844360352,,,323.68994140625,0.04029563441872597,1.4725499153137207,,,,5.954636573791504,,,20.17464637756348,149.24380493164062,,,3.2924098968505864,0.032059140503406525,0.0008616768755018711,,,,7.875241756439209,,,,0.09181805700063704,,20.72151756286621,1.0921871662139893,,,1.8212022781372068,15.52443790435791,44.32257843017578,,,-0.1274525821208954,,,27.305124282836914
2000-01-20,,,0.9162918329238892,,,,,0.4010196626186371,13.425267219543455,57.40455627441406,,,317.6252746582031,0.03806884959340096,1.418839693069458,,,,5.941330909729004,,,20.47216796875,148.97532653808594,,,3.255933284759521,0.03282271325588226,0.0008199538569897412,,,,7.522348880767822,,,,0.0919376090168953,,20.283876419067386,1.0642056465148926,,,1.7923634052276611,14.60720443725586,41.82247161865234,,,-0.12651114165782928,,,27.4217472076416
2000-01-21,,,0.9389162063598632,,,,,0.3989676535129547,13.31360149383545,57.03890228271485,,,320.61090087890625,0.03858741745352745,1.3931066989898682,,,,6.259021282196045,,,19.77831077575684,150.37393188476562,,,3.4278640747070312,0.03298299759626388,0.0008673612610436977,,,,7.228609561920166,,,,0.09114886820316316,,21.159154891967773,1.0630857944488523,,,1.935784220695496,14.390297889709473,41.64299011230469,,,-0.12449372559785846,,,29.31732940673828
2000-01-24,,,0.9502284526824952,,,,,0.3837349116802216,13.261141777038574,57.5565299987793,,,314.30828857421875,0.03654365241527557,1.3908625841140747,,,,6.671523094177246,,,19.12139129638672,152.16798400878906,,,3.545009136199951,0.03261099755764008,0.0008265767246484755,,,,6.764664173126222,,,,0.09167485684156418,,21.14620780944824,1.0221213102340698,,,2.03190016746521,13.240699768066404,38.75824737548828,,,-0.12556970119476318,,,31.662946701049805
2000-01-25,,,0.9351454377174376,,,,,0.3765502572059631,13.208680152893065,56.71596145629883,,,300.4315490722656,0.034743919968605035,1.3550560474395752,,,,7.205443859100343,,,18.135467529296875,150.6070556640625,,,3.6039240360260014,0.031314965337514884,0.0007609670283272862,,,,6.666744709014893,,,,0.0904560536146164,,20.744220733642575,1.0066760778427124,,,2.0798959732055664,12.184046745300293,38.06591796875,,,-0.12346267700195312,,,34.196311950683594
2000-01-26,,,,,,,,,,,,,,0.034743919968605035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-01-27,,,1.0030189752578735,,,,,0.3952948153018952,12.445018768310547,56.5260238647461,,,303.8412170410156,0.03480493649840355,1.360653519630432,,,,7.641228199005128,,,18.542652130126953,151.0554962158203,,,3.7755706310272217,0.0320848673582077,0.0008123921579681338,,,,6.562263011932372,,,,0.09769570082426073,,21.716760635375977,1.030401587486267,,,2.0024259090423584,11.211060523986816,38.02741241455078,,,-0.12435928732156755,,,36.93208312988281
2000-01-28,,,1.0822045803070068,,,,,0.4053952097892761,11.87769889831543,56.21497344970703,,,295.276123046875,0.03379831463098526,1.3617758750915527,,,,7.581350803375244,,,18.239696502685547,148.93692016601562,,,3.88836669921875,0.03195660188794136,0.0007501711370423436,,,,6.717348098754883,,,,0.09814942628145218,,21.93718147277832,1.1125580072402954,,,2.0633084774017334,10.857810020446776,37.05301284790039,,,-0.1221177950501442,,,39.886714935302734
2000-01-31,,,1.1670464277267456,,,,,0.4129040241241455,11.192718505859377,55.70921325683594,,,282.4434814453125,0.031449511647224426,1.3091872930526731,,,,7.909021854400635,,,16.781425476074222,143.9945068359375,,,3.689225435256958,0.031719166785478585,0.0007220085826702416,,,,6.6733269691467285,,,,0.1002042442560196,,21.27588653564453,1.0955469608306885,,,2.0743298530578613,11.136678695678713,35.73247146606445,,,-0.12198328226804732,,,37.31229782104492
2000-02-01,,,1.2594295740127563,,,,,0.4093932807445526,10.964143753051758,57.9126968383789,,,289.3553466796875,0.031358003616333015,1.3114198446273804,,,,8.015472412109375,,,17.008378982543945,137.3082275390625,,,3.7892038822174072,0.03199508413672447,0.0007317621493712068,,,,6.3342390060424805,,,,0.102784626185894,,21.658395767211914,1.103604078292847,,,2.24031925201416,10.863985061645508,36.02731704711914,,,-0.12081770598888394,,,40.29700088500977
2000-02-02,,,1.3593546152114868,,,,,0.4324575066566467,10.95740032196045,60.35124206542969,,,309.14208984375,0.03388981893658638,1.3662515878677368,,,,8.116933822631836,,,18.368927001953125,142.04409790039062,,,3.762853145599365,0.03366311639547348,0.0007448015385307372,,,,6.841545104980469,,,,0.1025695726275444,,22.053905487060547,1.1080787181854248,,,2.419402599334717,11.161484718322754,36.168357849121094,,,-0.11575185507535934,,,43.52098083496094
2000-02-03,,,1.4668209552764893,,,,,0.41247227787971497,10.70409107208252,59.04767227172852,,,307.9742126464844,0.03590307384729385,1.364007830619812,,,,7.516481399536133,,,18.966114044189453,143.8705596923828,,,3.8011384010314937,0.03329741582274437,0.0007396383443847299,,,,6.823807716369629,,,,0.1002042442560196,,22.151166915893555,1.1586707830429075,,,2.369445323944092,10.991049766540527,35.89911651611328,,,-0.1125689297914505,,,47.00254440307617
2000-02-04,,,1.5837138891220093,,,,,0.400642603635788,10.69434928894043,57.75361251831055,,,306.0630798339844,0.03880094736814499,1.3393964767456057,,,,7.616278648376465,,,18.089853286743164,138.491455078125,,,4.034184455871582,0.03307924047112465,0.0007254536030814053,,,,6.692378044128418,,,,0.10135124623775482,,22.31321907043457,1.14568829536438,,,2.286257266998291,11.09020709991455,35.92475509643555,,,-0.11091018468141556,,,50.76311492919922
2000-02-07,,,1.49887216091156,,,,,0.39799532294273376,10.517481803894043,57.97443389892578,,,281.885498046875,0.036879196763038635,1.3147735595703125,,,,8.206753730773926,,,17.849891662597656,136.26071166992188,,,4.3403048515319815,0.0325852707028389,0.0007794839330017568,,,,6.648354530334473,,,,0.10345380008220673,,22.277563095092773,1.107632398605347,,,2.27588415145874,11.018927574157717,35.64272689819336,,,-0.10221311450004578,,,51.57165908813477
2000-02-08,,,1.4592795372009275,,,,,0.3822219967842102,10.27467155456543,57.254966735839844,,,286.8136291503906,0.034987956285476685,1.2744908332824707,,,,8.34148120880127,,,16.880245208740234,136.14274597167972,,,4.545659065246582,0.031109731644392014,0.0007961188093759121,,,,7.1806321144104,,,,0.10025200992822647,,22.19977188110352,1.0847989320755005,,,2.3942646980285645,11.19246768951416,36.18119430541992,,,-0.1058892235159874,,,47.736549377441406
2000-02-09,,,1.389520525932312,,,,,0.4113378822803497,10.60291862487793,57.84858703613281,,,292.0417785644531,0.033706795424222946,1.3147735595703125,,,,8.399698257446289,,,17.595792770385742,142.7020721435547,,,4.44940710067749,0.0321490615606308,0.0008598508429713548,,,,6.9552388191223145,,,,0.10166173428297044,,22.71848297119141,1.0986785888671875,,,2.3107585906982417,11.38149356842041,37.02738571166992,,,-0.10535122454166412,,,51.084754943847656
2000-02-10,,,1.49887216091156,,,,,0.3784417510032654,10.673361778259276,56.87268829345703,,,293.06500244140625,0.034499898552894585,1.3763129711151123,,,,8.374748229980469,,,18.1235294342041,137.56788635253906,,,4.704456329345703,0.031661417335271835,0.0009286389104090633,,,,7.507891178131103,,,,0.09872311353683473,,23.06534194946289,1.1139010190963743,,,2.2954556941986084,11.223447799682617,36.37350463867188,,,-0.1049925908446312,,,55.171913146972656
2000-02-11,,,1.5648603439331057,,,,,0.3540253043174744,10.554205894470217,55.35542297363281,,,291.8871765136719,0.03355427458882332,1.3494582176208496,,,,7.721067428588867,,,18.88250541687012,140.24714660644528,,,5.080803871154785,0.030917257070541382,0.0010029599070549011,,,,8.10853385925293,,,,0.0914834588766098,,23.554828643798828,1.1197230815887451,,,2.2438409328460693,10.520047187805176,35.950408935546875,,,-0.09746107459068297,,,59.58572006225586
2000-02-14,,,1.4404256343841553,,,,,0.3803318440914154,10.351110458374023,54.72857666015625,,,281.48297119140625,0.031968068331480026,1.278966784477234,,,,7.765976428985597,,,18.7109432220459,135.75019836425778,,,5.487295627593994,0.029383808374404907,0.0009727088036015631,,,,8.592845916748049,,,,0.09052789211273192,,22.828691482543945,1.1935945749282837,,,2.2617688179016118,9.779457092285156,34.527286529541016,,,-0.09149868786334993,,,64.35303497314453
2000-02-15,,,1.3518129587173462,,,,,0.3596439659595489,9.792037963867188,54.69770812988281,,,279.14700317382807,0.0299548227339983,1.2946385145187378,,,,7.571369647979736,,,18.20060920715332,135.85055541992188,,,5.088977336883545,0.029159296303987507,0.0010498461779206991,,,,7.905470371246338,,,,0.08500891923904419,,22.32621192932129,1.136734127998352,,,2.17366361618042,10.275264739990234,33.78361129760742,,,-0.09149868786334993,,,69.5010986328125
2000-02-16,,,1.444196701049805,,,,,0.3565649092197418,10.112793922424316,55.31267929077149,,,285.005859375,0.027758534997701645,1.3013458251953125,,,,8.178476333618164,,,18.13763999938965,136.38461303710938,,,5.1278510093688965,0.029274797067046162,0.001040144357830286,,,,7.27329683303833,,,,0.08899858593940735,,22.57257652282715,1.1192723512649536,,,2.1933455467224117,10.216371536254883,34.706775665283196,,,-0.09324704110622406,,,75.061279296875
2000-02-17,,,1.4140304327011108,,,,,0.3540796637535095,10.14726448059082,59.73389434814453,,,307.8096618652344,0.028368614614009857,1.4054118394851685,,,,8.329838752746582,,,17.90744400024414,137.32881164550778,,,5.260918140411377,0.029582735151052475,0.0010744605679064991,,,,6.958526611328125,,,,0.08918996155261992,,22.987552642822266,1.1192723512649536,,,2.368851661682129,10.309349060058594,34.83498001098633,,,-0.09858183562755583,,,81.06654357910156
2000-02-18,,,1.329188585281372,,,,,0.32582852244377136,9.998128890991213,57.041282653808594,,,332.4418029785156,0.02800256386399269,1.5184301137924194,,,,8.070362091064451,,,17.301532745361328,148.3025360107422,,,5.039346218109131,0.028209730982780457,0.0009980035247281194,,,,6.51889181137085,,,,0.08756518363952638,,22.65688133239746,1.0794278383255005,,,2.558375835418701,9.556341171264648,34.15543365478516,,,-0.09571269154548644,,,87.55216217041016
2000-02-21,,,1.3555837869644165,,,,,0.3175640106201172,9.977896690368652,55.40527725219727,,,325.1050109863281,0.027941556647419933,1.6403872966766355,,,,7.855795860290527,,,17.33738136291504,160.1673126220703,,,5.238653659820557,0.027452779933810238,0.0010221012635156512,,,,6.673977851867676,,,,0.08567763864994049,,22.410476684570312,1.0933071374893188,,,2.7630934715271,10.321739196777344,34.142650604248054,,,-0.09544374793767928,,,94.0152816772461
2000-02-22,,,1.3046790361404421,,,,,0.2921765446662903,9.854240417480467,53.50809860229492,,,304.3892517089844,0.027239974588155743,1.7724307775497437,,,,7.237046241760254,,,17.149517059326172,172.98226928710938,,,5.02172327041626,0.026483960449695587,0.0009818380931392312,,,,6.77386474609375,,,,0.08376646041870117,,21.677865982055664,1.0615197420120241,,,2.860549211502075,11.14906406402588,33.65542221069336,,,-0.09616103768348694,,,86.49412536621094
2000-02-23,,,1.2707419395446775,,,,,0.2856945395469665,9.97714900970459,54.29641342163086,,,328.7420654296875,0.026294350624084476,1.873143434524536,,,,7.300250053405763,,,16.945409774780273,169.71873474121094,,,4.7074971199035645,0.02738210372626781,0.0009033484384417533,,,,6.765328407287598,,,,0.08362279832363129,,21.382854461669922,1.047863245010376,,,2.7653450965881348,10.414684295654297,33.01438140869141,,,-0.0972817838191986,,,79.57498168945312
2000-02-24,,,1.3706668615341189,,,,,0.291797935962677,9.92393684387207,54.59085083007813,,,324.2165222167969,0.024860665202140808,1.723196268081665,,,,7.551411628723144,,,16.88894271850586,182.1619110107422,,,4.749411582946777,0.03386832773685455,0.0008789924322627486,,,,6.752836227416992,,,,0.08209395408630371,,21.83344078063965,1.0895016193389893,,,2.9599382877349854,10.55102825164795,33.052833557128906,,,-0.09598171710968018,,,73.20936584472656
